City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
277,Porosozero,RU,2022-11-09 19:00:48,62.7191,32.727,30.56,94,95,2.35
278,Talnakh,RU,2022-11-09 18:51:50,69.4865,88.3972,-10.55,100,99,1.3
279,Goundi,TD,2022-11-09 19:00:49,9.3627,17.366,82.42,38,22,1.23
280,Victor Harbor,AU,2022-11-09 19:00:50,-35.5667,138.6167,62.67,88,93,10.96
281,San Angelo,US,2022-11-09 19:00:50,31.4638,-100.437,79.02,58,75,17.27
282,Henties Bay,NA,2022-11-09 19:00:51,-22.116,14.2845,59.92,88,0,8.5
283,Port Blair,IN,2022-11-09 19:00:51,11.6667,92.75,80.33,80,100,8.75
284,Mogadishu,SO,2022-11-09 19:00:11,2.0371,45.3438,79.07,85,88,12.37
285,Tallahassee,US,2022-11-09 19:00:20,30.4383,-84.2807,69.67,61,99,4.0
286,Cap Malheureux,MU,2022-11-09 18:53:01,-19.9842,57.6142,71.47,72,8,3.0
287,Umm Lajj,SA,2022-11-09 19:00:52,25.0213,37.2685,74.57,59,0,8.21
288,Fuyu,CN,2022-11-09 19:00:52,45.1833,124.8167,34.72,60,12,6.67
289,Ternate,ID,2022-11-09 19:00:53,0.8,127.4,80.73,81,100,2.95
290,Calabasas,US,2022-11-09 18:59:35,34.1578,-118.6384,59.86,71,6,5.01
291,Kavieng,PG,2022-11-09 19:00:54,-2.5744,150.7967,82.62,74,86,5.14
292,Aleksandrovka,UA,2022-11-09 19:00:55,46.8383,32.7612,45.19,60,13,5.01
293,Oranjemund,NA,2022-11-09 18:53:10,-28.55,16.4333,60.24,80,0,15.7
294,Makakilo City,US,2022-11-09 19:00:56,21.3469,-158.0858,78.19,78,7,17.38
295,Paysandu,UY,2022-11-09 19:00:56,-32.3214,-58.0756,82.6,27,38,12.21
296,Hambantota,LK,2022-11-09 19:00:56,6.1241,81.1185,75.54,100,75,2.3
297,Cabo San Lucas,MX,2022-11-09 18:56:29,22.8909,-109.9124,83.61,62,0,8.05
298,Necochea,AR,2022-11-09 19:00:57,-38.5473,-58.7368,80.87,30,100,11.9
299,Storforshei,NO,2022-11-09 19:00:57,66.4043,14.5233,35.38,55,75,14.97
300,Kuragino,RU,2022-11-09 19:00:57,53.8975,92.6725,27.7,87,100,9.1
301,Standerton,ZA,2022-11-09 19:00:58,-26.9337,29.2415,62.62,63,100,2.62
302,Shumikha,RU,2022-11-09 19:00:58,55.2261,63.2961,32.72,98,100,12.01
303,Kieta,PG,2022-11-09 19:00:58,-6.2167,155.6333,78.57,82,25,2.71
304,Oriximina,BR,2022-11-09 19:01:00,-1.7656,-55.8661,86.45,59,95,4.45
305,Miltenberg,DE,2022-11-09 19:01:00,49.7039,9.2644,55.85,89,100,3.0
306,Manokwari,ID,2022-11-09 19:01:01,-0.8667,134.0833,78.06,79,100,3.89
307,Jalu,LY,2022-11-09 19:01:01,29.0331,21.5482,67.28,50,0,7.4
308,Husavik,IS,2022-11-09 19:01:01,66.0449,-17.3389,38.46,97,96,7.07
309,Anqing,CN,2022-11-09 19:01:02,30.5092,117.0506,66.15,66,0,1.86
310,Saint-Francois,FR,2022-11-09 18:53:09,46.4154,3.9054,51.24,100,100,2.3
311,Katangli,RU,2022-11-09 19:01:03,51.7102,143.2326,29.44,82,100,17.54
312,Lima,PE,2022-11-09 19:00:15,-12.0432,-77.0282,68.13,68,15,10.92
313,Weiser,US,2022-11-09 19:01:03,44.251,-116.9693,34.32,86,100,10.0
314,Mezen,RU,2022-11-09 18:53:04,65.8522,44.24,32.85,97,100,6.69
315,Corning,US,2022-11-09 18:58:55,42.1428,-77.0547,57.24,33,100,11.77
316,Lalmohan,BD,2022-11-09 19:01:04,22.3384,90.7419,72.05,73,8,6.73
317,Kassala,SD,2022-11-09 19:01:05,15.451,36.4,87.78,27,4,10.02
318,Srednekolymsk,RU,2022-11-09 18:59:31,67.45,153.6833,-8.59,99,100,2.24
319,Sebinkarahisar,TR,2022-11-09 19:01:06,40.2883,38.4236,42.46,85,100,1.48
320,Krasnoselkup,RU,2022-11-09 19:01:06,65.7,82.4667,-15.77,100,14,4.92
321,Wladyslawowo,PL,2022-11-09 18:58:04,54.7909,18.4009,51.35,85,100,13.62
322,Acarau,BR,2022-11-09 19:02:06,-2.8856,-40.12,83.37,64,100,17.27
323,Lalas,GR,2022-11-09 19:02:07,37.7167,21.7167,55.31,77,0,3.44
324,Praia Da Vitoria,PT,2022-11-09 19:02:07,38.7333,-27.0667,67.75,92,100,25.01
325,Marquette,US,2022-11-09 19:02:08,46.5333,-87.6335,47.68,92,98,7.72
326,Kargasok,RU,2022-11-09 19:02:08,59.0556,80.8572,24.44,92,97,9.44
327,Norman Wells,CA,2022-11-09 19:02:08,65.282,-126.8329,14.23,84,33,3.85
328,Fallon,US,2022-11-09 19:02:09,39.4735,-118.7774,42.67,49,75,11.5
329,Toora-Khem,RU,2022-11-09 19:02:09,52.4675,96.11,22.23,86,100,6.96
330,Hamilton,US,2022-11-09 18:57:16,39.1834,-84.5333,74.32,29,38,3.0
331,San Policarpo,PH,2022-11-09 19:02:10,12.1791,125.5072,79.0,86,90,4.72
332,High Level,CA,2022-11-09 19:00:02,58.5169,-117.136,8.67,70,100,5.99
333,Yining,CN,2022-11-09 19:02:10,29.0361,114.5636,62.42,76,0,1.32
334,Pedasi,PA,2022-11-09 19:02:11,7.5333,-80.0333,77.2,86,100,11.68
335,Kirakira,SB,2022-11-09 19:02:12,-10.4544,161.9205,78.93,86,100,6.98
336,Meridian,US,2022-11-09 19:02:12,43.6121,-116.3915,35.15,93,20,13.8
337,Oktyabrskiy,RU,2022-11-09 19:02:12,54.4815,53.471,34.05,97,100,11.65
338,Kavaratti,IN,2022-11-09 18:53:04,10.5669,72.642,82.33,68,52,4.14
339,Cherskiy,RU,2022-11-09 19:02:13,68.75,161.3,-0.9,98,100,5.48
340,Grafton,US,2022-11-09 18:59:51,42.207,-71.6856,53.87,36,0,1.01
341,Tromso,NO,2022-11-09 19:02:13,69.6496,18.957,33.82,60,0,10.36
342,Kuching,MY,2022-11-09 19:00:34,1.55,110.3333,75.42,94,40,3.44
343,Isangel,VU,2022-11-09 19:02:14,-19.55,169.2667,77.18,86,9,7.31
344,Tulum,MX,2022-11-09 19:02:04,20.2167,-87.4667,86.86,44,3,3.58
345,Tessalit,ML,2022-11-09 19:02:15,20.1986,1.0114,78.12,11,5,8.72
346,Vidim,RU,2022-11-09 19:02:15,56.4088,103.1106,16.7,98,94,3.49
347,Uarini,BR,2022-11-09 19:02:15,-2.99,-65.1083,88.36,52,97,4.59
348,Darhan,MN,2022-11-09 19:02:16,49.4867,105.9228,28.2,77,100,4.56
349,Vila,PT,2022-11-09 19:02:16,42.0304,-8.1588,49.69,93,100,3.6
350,Ostrovnoy,RU,2022-11-09 19:02:17,68.0531,39.5131,35.89,92,100,13.76
351,Pingliang,CN,2022-11-09 19:02:17,35.5392,106.6861,45.75,93,28,3.89
352,Comodoro Rivadavia,AR,2022-11-09 19:02:18,-45.8667,-67.5,70.61,36,0,9.19
353,Correntina,BR,2022-11-09 19:02:18,-13.3433,-44.6367,88.11,37,90,5.37
354,Omboue,GA,2022-11-09 19:02:18,-1.5746,9.2618,77.43,88,100,8.41
355,Puerto Colombia,CO,2022-11-09 19:02:19,10.9878,-74.9547,79.65,85,90,20.45
356,Vestmanna,FO,2022-11-09 19:02:19,62.1564,-7.1664,47.32,93,100,17.27
357,Saint-Augustin,CA,2022-11-09 19:02:19,51.226,-58.6502,32.94,36,15,16.96
358,Tarut,SA,2022-11-09 19:02:20,26.5733,50.0369,82.94,58,5,5.99
359,Okhotsk,RU,2022-11-09 19:02:20,59.3833,143.3,3.96,72,0,17.63
360,Krasnyye Tkachi,RU,2022-11-09 19:02:21,57.4926,39.7563,48.02,94,100,12.46
361,Novyy Urengoy,RU,2022-11-09 19:02:21,66.0833,76.6333,-6.66,99,49,1.32
362,Karratha,AU,2022-11-09 19:02:21,-20.7377,116.8463,69.37,57,0,15.52
363,Sai Buri,TH,2022-11-09 19:02:22,6.7013,101.6168,77.0,87,89,5.55
364,Shimoda,JP,2022-11-09 19:02:22,34.6667,138.95,58.1,67,0,9.35
365,Kenai,US,2022-11-09 19:02:22,60.5544,-151.2583,33.89,96,100,26.46
366,Marystown,CA,2022-11-09 18:58:24,47.1666,-55.1483,35.85,100,46,15.01
367,Oussouye,SN,2022-11-09 19:02:23,12.485,-16.5469,81.55,58,0,6.35
368,Shirokiy,RU,2022-11-09 19:02:23,49.758,129.523,22.73,67,0,11.61
369,Great Falls,US,2022-11-09 19:03:24,47.5002,-111.3008,2.68,85,100,5.75
370,Spring Hill,US,2022-11-09 18:59:33,28.4769,-82.5255,72.23,73,100,4.0
371,Taloqan,AF,2022-11-09 19:03:24,36.7361,69.5345,44.44,67,0,2.1
372,Bereda,ES,2022-11-09 19:03:25,43.2686,-7.5406,55.15,100,96,2.44
373,Yar-Sale,RU,2022-11-09 19:03:25,66.8333,70.8333,-0.13,97,15,5.01
374,Naliya,IN,2022-11-09 19:03:25,23.2667,68.8333,77.47,60,0,7.74
375,Senigallia,IT,2022-11-09 19:03:26,43.7093,13.2167,60.94,65,23,4.61
376,Mount Gambier,AU,2022-11-09 19:03:26,-37.8333,140.7667,70.83,50,100,14.05
377,Monteagudo,BO,2022-11-09 19:03:26,-19.8167,-63.9833,94.3,18,9,12.3
378,Ketchikan,US,2022-11-09 19:03:27,55.3422,-131.6461,34.27,60,0,5.75
379,Mahibadhoo,MV,2022-11-09 19:03:27,3.7833,72.9667,80.69,75,100,10.87
380,Lermontovka,RU,2022-11-09 19:03:27,47.1453,134.3383,27.86,58,0,7.43
381,Sao Filipe,CV,2022-11-09 19:03:28,14.8961,-24.4956,78.6,68,100,7.18
382,Amboasary,MG,2022-11-09 19:03:28,-25.0333,46.3833,80.89,60,65,2.37
383,Pereslavl-Zalesskiy,RU,2022-11-09 19:03:28,56.7393,38.8563,46.74,92,100,11.77
384,Bani,DO,2022-11-09 19:03:29,18.2833,-70.3333,87.24,69,23,6.13
385,Ankpa,NG,2022-11-09 19:03:29,7.3706,7.6253,77.72,56,99,1.1
386,Severo-Yeniseyskiy,RU,2022-11-09 19:03:29,60.3725,93.0408,18.27,90,100,11.54
387,Ugoofaaru,MV,2022-11-09 19:03:30,5.6667,73.0,79.86,79,100,7.45
388,Porto Novo,BJ,2022-11-09 19:01:17,6.4965,2.6036,80.26,80,100,7.0
389,Sol-Iletsk,RU,2022-11-09 19:03:30,51.1631,54.9918,28.24,93,100,7.72
390,Kampene,CD,2022-11-09 19:03:30,-3.6,26.6667,66.97,100,100,1.83
391,Kirgiz-Miyaki,RU,2022-11-09 19:03:31,53.6324,54.7979,31.66,96,100,14.43
392,Kirksville,US,2022-11-09 19:00:08,40.1948,-92.5833,75.56,70,15,4.0
393,Honiara,SB,2022-11-09 19:03:31,-9.4333,159.95,77.36,88,100,1.36
394,Barahan,PH,2022-11-09 19:03:31,13.0121,120.762,80.62,74,100,5.93
395,Caravelas,BR,2022-11-09 19:03:32,-17.7125,-39.2481,77.43,72,100,7.43
396,Dagda,LV,2022-11-09 19:03:32,56.0951,27.5372,46.02,85,100,9.17
397,Korla,CN,2022-11-09 19:00:30,41.7597,86.1469,46.92,45,100,11.32
398,Oktyabrskoye,RU,2022-11-09 19:03:32,43.0645,44.7417,26.74,93,100,4.47
399,Soyo,AO,2022-11-09 19:03:33,-6.1349,12.3689,78.93,81,70,10.87
400,Les Cayes,HT,2022-11-09 19:03:33,18.2,-73.75,83.32,60,15,9.13
401,Ampanihy,MG,2022-11-09 19:03:33,-24.7,44.75,75.72,72,26,5.23
402,Matara,LK,2022-11-09 19:03:34,5.9485,80.5353,75.76,91,100,2.24
403,Padang,ID,2022-11-09 19:03:34,-0.9492,100.3543,76.62,86,100,2.51
404,Porto Santo,PT,2022-11-09 19:03:34,33.072,-16.3415,68.38,73,40,8.05
405,Tecoanapa,MX,2022-11-09 19:03:35,16.5167,-98.75,84.04,69,81,9.31
406,Berlevag,NO,2022-11-09 19:03:35,70.8578,29.0864,33.75,86,40,9.22
407,Nantucket,US,2022-11-09 19:03:35,41.2835,-70.0995,53.74,63,20,6.91
408,Santo Estevao,BR,2022-11-09 19:03:36,-12.4303,-39.2514,86.2,48,27,9.93
409,Maniitsoq,GL,2022-11-09 19:03:36,65.4167,-52.9,19.92,49,100,5.19
410,Yetkul,RU,2022-11-09 19:03:36,54.8221,61.588,32.34,90,100,10.96
411,Odienne,CI,2022-11-09 19:03:36,9.51,-7.5692,76.95,39,44,3.2
412,Jagatsinghapur,IN,2022-11-09 19:03:37,20.2667,86.1667,70.16,68,100,4.21
413,Arman,RU,2022-11-09 19:03:37,59.7,150.1667,-3.3,85,55,9.95
414,Pangnirtung,CA,2022-11-09 19:03:37,66.1451,-65.7125,5.79,88,99,1.7
415,Mount Isa,AU,2022-11-09 19:03:38,-20.7333,139.5,74.97,69,75,21.85
416,Kragujevac,RS,2022-11-09 19:01:04,44.0167,20.9167,41.29,76,16,4.09
417,Semnan,IR,2022-11-09 19:04:38,35.5729,53.3971,47.98,36,0,1.74
418,Polunochnoye,RU,2022-11-09 19:04:38,60.8697,60.4153,25.9,99,100,1.81
419,Pacific Grove,US,2022-11-09 18:59:55,36.6177,-121.9166,56.55,82,1,1.99
420,Nikolskoye,RU,2022-11-09 19:04:39,59.7035,30.7861,49.91,89,100,8.77
421,Zhucheng,CN,2022-11-09 19:00:28,35.9947,119.3975,54.28,97,25,1.54
422,Nouadhibou,MR,2022-11-09 19:04:39,20.931,-17.0347,69.08,85,45,15.64
423,Kars,TR,2022-11-09 19:04:40,40.602,43.095,36.05,69,75,2.3
424,Poum,NC,2022-11-09 19:04:40,-20.2333,164.0167,75.56,73,79,21.3
425,Soro,IN,2022-11-09 19:04:40,21.2881,86.6858,71.42,64,13,3.04
426,Kijang,KR,2022-11-09 19:04:41,35.2442,129.2139,57.2,42,100,4.97
427,Escanaba,US,2022-11-09 19:04:41,45.7453,-87.0646,51.76,86,40,13.8
428,Le Port,RE,2022-11-09 19:04:41,-20.9373,55.2919,77.9,87,96,3.67
429,Isla Vista,US,2022-11-09 19:04:41,34.4133,-119.861,61.79,58,0,11.5
430,Wamba,NG,2022-11-09 19:04:42,8.9333,8.6,78.31,44,10,0.96
431,Menongue,AO,2022-11-09 19:04:42,-14.6585,17.691,75.47,46,86,5.79
432,Urucara,BR,2022-11-09 19:04:42,-2.5364,-57.76,94.05,40,46,3.53
433,San Miguel,SV,2022-11-09 19:00:41,13.4833,-88.1833,87.37,59,15,1.14
434,Batavia,US,2022-11-09 19:00:54,41.85,-88.3126,68.95,49,40,12.66
435,Gualeguaychu,AR,2022-11-09 19:04:43,-33.0094,-58.5172,80.89,35,74,12.59
436,Victoria Point,AU,2022-11-09 19:04:43,-27.5833,153.3,63.91,82,53,1.99
437,Sarh,TD,2022-11-09 19:04:44,9.1429,18.3923,84.79,32,79,2.35
438,Zabaykalsk,RU,2022-11-09 19:04:44,49.6333,117.3167,21.76,66,100,1.12
439,Ishigaki,JP,2022-11-09 19:04:44,24.3448,124.1572,77.85,79,43,12.28
440,Mwense,ZM,2022-11-09 19:04:45,-10.3845,28.698,68.68,85,100,6.38
441,Plettenberg Bay,ZA,2022-11-09 19:04:45,-34.0527,23.3716,60.69,78,56,4.5
442,Yuanping,CN,2022-11-09 19:04:45,38.7153,112.7575,49.89,77,99,0.96
443,Griffith,US,2022-11-09 19:02:02,41.5284,-87.4237,66.13,47,100,8.05
444,Carutapera,BR,2022-11-09 19:02:52,-1.195,-46.02,83.59,64,11,9.48
445,Ibra,OM,2022-11-09 19:04:46,22.6906,58.5334,76.08,54,36,3.24
446,Sistranda,NO,2022-11-09 19:04:46,63.7256,8.834,42.76,90,100,22.24
447,Rawson,AR,2022-11-09 19:04:46,-43.3002,-65.1023,70.56,48,46,17.6
448,Las Tejeras,HN,2022-11-09 19:04:47,14.8,-88.6,77.11,60,75,6.91
449,Mubi,NG,2022-11-09 19:04:47,10.2676,13.2644,78.64,27,18,6.42
450,Evensk,RU,2022-11-09 19:04:47,61.95,159.2333,12.94,93,99,6.38
451,Andenes,NO,2022-11-09 19:04:48,69.3143,16.1194,37.38,60,0,21.85
452,Teluk Nibung,ID,2022-11-09 19:04:48,3.001,99.8164,77.04,89,100,5.97
453,Broken Hill,AU,2022-11-09 19:04:48,-31.95,141.4333,72.25,42,100,21.85
454,Saskylakh,RU,2022-11-09 19:04:49,71.9167,114.0833,-23.04,99,24,5.53
455,Walvis Bay,NA,2022-11-09 19:04:49,-22.9575,14.5053,61.09,85,0,15.32
456,Kolpny,RU,2022-11-09 19:04:49,52.2282,37.0368,41.36,92,100,7.65
457,Yeppoon,AU,2022-11-09 19:04:49,-23.1333,150.7333,62.38,81,63,13.02
458,Pangoa,PE,2022-11-09 19:04:50,-12.1167,-73.0,82.49,59,100,0.58
459,Lavrentiya,RU,2022-11-09 19:04:50,65.5833,-171.0,21.47,82,100,4.97
460,Dunedin,NZ,2022-11-09 19:04:51,-45.8742,170.5036,52.81,65,13,1.99
461,Batagay-Alyta,RU,2022-11-09 19:04:51,67.8006,130.4114,-17.39,90,38,4.09
462,College,US,2022-11-09 19:00:17,64.8569,-147.8028,22.59,87,100,3.44
463,Evans,US,2022-11-09 19:04:17,33.5337,-82.1307,69.04,54,75,13.8
464,Kontagora,NG,2022-11-09 19:05:51,10.3999,5.4695,79.95,32,2,2.3
465,Tieling,CN,2022-11-09 19:05:52,42.2931,123.8414,48.83,82,100,4.59
466,Luderitz,NA,2022-11-09 19:05:52,-26.6481,15.1594,62.96,68,95,20.2
467,Gejiu,CN,2022-11-09 19:05:52,23.306,103.1635,45.5,95,5,0.94
468,Sorland,NO,2022-11-09 19:05:53,67.667,12.6934,39.06,62,22,14.83
469,Pathein,MM,2022-11-09 19:05:53,16.7833,94.7333,71.06,84,97,3.36
470,Muroto,JP,2022-11-09 19:05:53,33.2833,134.15,64.83,69,0,6.17
471,Naryan-Mar,RU,2022-11-09 19:05:54,67.6713,53.087,18.95,97,74,3.94
472,Hearst,CA,2022-11-09 19:05:54,49.6835,-83.6665,39.76,92,100,9.48
473,Zyryanka,RU,2022-11-09 19:05:54,65.75,150.85,-1.34,98,100,8.93
474,Kotelnikovo,RU,2022-11-09 19:05:55,47.6317,43.1461,42.42,75,100,8.12
475,Tura,IN,2022-11-09 19:05:55,25.5198,90.2201,65.07,92,0,3.67
476,Normandin,CA,2022-11-09 19:05:55,48.8333,-72.5321,38.88,40,100,8.46
477,Ibipeba,BR,2022-11-09 19:05:56,-11.6408,-42.0111,79.47,60,100,1.41
478,Boundiali,CI,2022-11-09 19:05:56,9.5217,-6.4869,78.31,34,2,3.47
479,Lincoln,US,2022-11-09 19:05:56,40.8,-96.667,75.16,68,100,21.85
480,Nidzica,PL,2022-11-09 19:05:57,53.3605,20.4275,47.79,75,100,8.75
481,Rudbar,AF,2022-11-09 19:05:57,30.15,62.6,60.15,33,25,4.65
482,Gat,IL,2022-11-09 19:05:57,31.61,34.7642,64.4,100,1,2.64
483,Kusti,SD,2022-11-09 19:05:58,13.1629,32.6635,82.31,17,0,11.54
484,Havoysund,NO,2022-11-09 19:05:58,70.9963,24.6622,37.63,77,8,14.9
485,Tilichiki,RU,2022-11-09 19:05:58,60.4667,166.1,4.28,96,81,4.68
486,Tual,ID,2022-11-09 19:05:59,-5.6667,132.75,83.12,75,100,8.68
487,Bella Union,UY,2022-11-09 19:05:59,-30.2752,-57.6007,86.5,21,85,11.16
488,Tomohon,ID,2022-11-09 19:05:59,1.3346,124.8392,65.34,91,77,0.74
489,Olinda,BR,2022-11-09 19:05:59,-8.0089,-34.8553,82.13,69,40,10.36
490,Odessa,UA,2022-11-09 19:01:20,46.4775,30.7326,49.96,69,12,4.43
491,Millinocket,US,2022-11-09 19:06:00,45.6573,-68.7098,46.42,42,0,3.44
492,Dalby,AU,2022-11-09 19:06:00,-27.1833,151.2667,53.98,88,9,12.68
493,Tahta,EG,2022-11-09 19:06:01,26.7693,31.5021,69.28,49,0,7.72
494,Itarema,BR,2022-11-09 19:06:01,-2.9248,-39.9167,82.89,65,100,16.35
495,Lazaro Cardenas,MX,2022-11-09 19:06:01,17.9583,-102.2,84.9,66,6,8.12
496,Buraydah,SA,2022-11-09 19:06:02,26.326,43.975,69.44,25,100,10.18
497,Svetlogorsk,BY,2022-11-09 19:06:02,52.6333,29.7333,46.81,90,100,9.89
498,Bow Island,CA,2022-11-09 19:06:02,49.8668,-111.3684,-1.52,90,100,4.25
499,Kodinsk,RU,2022-11-09 19:06:03,58.6881,99.1844,20.62,96,100,4.81
500,Erenhot,CN,2022-11-09 19:06:03,43.6475,111.9767,40.05,48,0,4.05
501,Nampula,MZ,2022-11-09 19:06:04,-15.1165,39.2666,76.95,69,0,17.27
502,Dzilam Gonzalez,MX,2022-11-09 19:06:04,21.2833,-88.9333,84.02,52,13,8.32
503,Lodwar,KE,2022-11-09 19:06:04,3.1191,35.5973,87.96,38,92,20.45
504,Calama,CL,2022-11-09 19:06:05,-22.4667,-68.9333,72.09,14,0,26.46
505,Warwick,US,2022-11-09 19:06:05,41.7001,-71.4162,56.77,48,20,9.22
506,Sao Jose Da Coroa Grande,BR,2022-11-09 19:06:06,-8.8978,-35.1478,80.83,69,8,9.55
507,Palang,BD,2022-11-09 19:06:06,23.2167,90.35,73.09,64,0,5.37
508,Manaure,CO,2022-11-09 19:07:06,11.7751,-72.4445,82.58,76,89,10.63
509,Auki,SB,2022-11-09 19:07:07,-8.7676,160.7034,75.69,93,100,3.11
510,Kamenka,RU,2022-11-09 19:07:07,51.3223,42.7678,38.05,84,98,6.89
511,Yacuiba,BO,2022-11-09 19:07:07,-22.038,-63.6797,99.64,16,2,12.28
512,Talaya,RU,2022-11-09 19:07:08,61.3833,152.75,-17.66,100,98,1.83
513,Chingola,ZM,2022-11-09 19:07:08,-12.529,27.8838,64.81,92,100,3.96
514,Shache,CN,2022-11-09 19:07:08,38.4167,77.2406,44.55,20,100,7.0
515,Livingston,GB,2022-11-09 19:07:09,55.9029,-3.5226,50.13,79,75,16.11
516,Pasinler,TR,2022-11-09 19:07:09,39.9803,41.6764,40.19,85,100,2.26
517,Bekhtery,UA,2022-11-09 19:07:09,46.251,32.2927,47.21,53,14,6.44
518,Aketi,CD,2022-11-09 19:07:10,2.7388,23.7833,70.74,98,67,1.45
519,Irbit,RU,2022-11-09 19:07:10,57.6705,63.071,33.87,99,100,9.04
520,Calvinia,ZA,2022-11-09 19:07:10,-31.4707,19.776,58.05,51,1,5.35
521,Dabola,GN,2022-11-09 19:07:11,10.75,-11.1167,76.42,41,100,1.36
522,Eenhana,NA,2022-11-09 19:07:11,-17.4667,16.3333,78.49,20,0,8.12
523,Usinsk,RU,2022-11-09 19:07:11,65.9939,57.5281,26.82,95,100,7.05
524,Ma-Ao,PH,2022-11-09 19:07:12,10.4923,122.992,77.36,84,100,4.18
525,Finote Selam,ET,2022-11-09 19:07:12,10.7,37.2667,56.66,90,23,4.47
526,Muros,ES,2022-11-09 19:07:12,42.7762,-9.0603,62.17,92,78,10.83
527,Puksoozero,RU,2022-11-09 19:07:13,62.5903,40.6066,30.94,97,97,4.16
528,Linhai,CN,2022-11-09 19:07:13,28.85,121.1167,65.93,77,6,1.68
529,Tianpeng,CN,2022-11-09 19:05:17,30.9866,103.9393,62.42,82,100,2.21
530,Sosnovoborsk,RU,2022-11-09 19:07:14,56.1325,93.3589,27.21,82,100,8.23
531,Pekan,MY,2022-11-09 19:07:14,3.4836,103.3996,78.96,90,99,8.21
532,Murakami,JP,2022-11-09 19:05:35,38.2333,139.4833,47.37,73,15,3.98
533,Nueva Helvecia,UY,2022-11-09 19:07:14,-34.3,-57.2333,78.6,27,100,9.91
534,Santa Rita,BR,2022-11-09 19:07:15,-7.1139,-34.9781,84.87,65,75,12.66
535,Marawi,PH,2022-11-09 19:07:15,7.9986,124.2928,69.4,92,100,1.45
536,Chimore,BO,2022-11-09 19:07:16,-16.9833,-65.1333,87.78,43,99,3.11
537,Vaitape,PF,2022-11-09 19:07:16,-16.5167,-151.75,79.09,78,24,14.58
538,Yenagoa,NG,2022-11-09 19:07:16,4.9247,6.2642,76.95,90,100,4.68
539,Merauke,ID,2022-11-09 19:07:17,-8.4667,140.3333,78.76,88,100,10.38
540,Milton,US,2022-11-09 19:07:17,34.1322,-84.3007,68.94,51,77,3.0
541,Norman,US,2022-11-09 19:06:39,35.2226,-97.4395,79.9,58,100,18.41
542,Worthington,US,2022-11-09 19:07:18,40.0931,-83.018,71.22,21,0,11.5
543,Mantua,IT,2022-11-09 19:07:18,45.1667,10.7833,54.99,89,100,5.12
544,Aberdeen,GB,2022-11-09 19:07:18,57.1437,-2.0981,49.5,80,100,10.36
545,Aksarka,RU,2022-11-09 19:07:19,66.5606,67.7975,11.39,96,87,4.68
546,Zhangye,CN,2022-11-09 19:07:19,38.9342,100.4517,38.43,39,1,0.47
547,Nilanga,IN,2022-11-09 19:07:19,18.1,76.7667,64.96,59,2,8.28
548,Halden,NO,2022-11-09 19:07:20,59.1226,11.3871,50.43,93,51,9.57
549,Venice,US,2022-11-09 19:07:12,27.0998,-82.4543,77.99,80,100,5.01
550,Antsohihy,MG,2022-11-09 19:07:20,-14.8796,47.9875,79.23,72,100,2.28
551,Miquelon,PM,2022-11-09 19:07:20,47.0975,-56.3814,41.0,54,99,30.38
552,Bousso,TD,2022-11-09 19:07:21,10.4795,16.7117,88.25,27,89,4.63
553,Kjollefjord,NO,2022-11-09 19:07:21,70.9457,27.3465,37.45,93,75,1.14
554,Dzaoudzi,YT,2022-11-09 19:08:21,-12.7887,45.2699,78.69,78,0,11.5
